iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,total_deaths_per_million,total_vaccinations
MYS,Asia,Malaysia,2021-06-07,622086,5271,3460,82,18979.811,105.564,3664835
MYS,Asia,Malaysia,2021-06-08,627652,5566,3536,76,19149.63,107.883,3818786
MYS,Asia,Malaysia,2021-06-09,633891,6239,3611,75,19339.981,110.171,3975166
MYS,Asia,Malaysia,2021-06-10,639562,5671,3684,73,19513.003,112.399,4135825
MYS,Asia,Malaysia,2021-06-11,646411,6849,3768,84,19721.966,114.961,4261952
MYS,Asia,Malaysia,2021-06-12,652204,5793,3844,76,19898.71,117.28,4398271
MYS,Asia,Malaysia,2021-06-13,657535,5331,3908,64,20061.359,119.233,4529385
MYS,Asia,Malaysia,2021-06-14,662457,4922,3968,60,20211.529,121.063,4731414
MYS,Asia,Malaysia,2021-06-15,667876,5419,4069,101,20376.862,124.145,4952348
MYS,Asia,Malaysia,2021-06-16,673026,5150,4142,73,20533.988,126.372,5164699
MYS,Asia,Malaysia,2021-06-17,678764,5738,4202,60,20709.054,128.203,5392204
MYS,Asia,Malaysia,2021-06-18,685204,6440,4276,74,20905.538,130.461,5576392
MYS,Asia,Malaysia,2021-06-19,691115,5911,4348,72,21085.883,132.657,5746703
MYS,Asia,Malaysia,2021-06-20,696408,5293,4408,60,21247.372,134.488,5891327
MYS,Asia,Malaysia,2021-06-21,701019,4611,4477,69,21388.053,136.593,6135076
MYS,Asia,Malaysia,2021-06-22,705762,4743,4554,77,21532.762,138.942,6392766
MYS,Asia,Malaysia,2021-06-23,711006,5244,4637,83,21692.756,141.475,6654870
MYS,Asia,Malaysia,2021-06-24,716847,5841,4721,84,21870.965,144.037,6930471
MYS,Asia,Malaysia,2021-06-25,722659,5812,4803,82,22048.288,146.539,7151718
MYS,Asia,Malaysia,2021-06-26,728462,5803,4884,81,22225.338,149.011,7347326
MYS,Asia,Malaysia,2021-06-27,734048,5586,4944,60,22395.766,150.841,7523735
MYS,Asia,Malaysia,2021-06-28,739266,5218,5001,57,22554.967,152.58,7731120
MYS,Asia,Malaysia,2021-06-29,745703,6437,5108,107,22751.36,155.845,7971407
MYS,Asia,Malaysia,2021-06-30,751979,6276,5170,62,22942.84,157.736,8239107
MYS,Asia,Malaysia,2021-07-01,758967,6988,5254,84,23156.044,160.299,8507949
MYS,Asia,Malaysia,2021-07-02,765949,6982,5327,73,23369.064,162.526,8747203
MYS,Asia,Malaysia,2021-07-03,772607,6658,5434,107,23572.199,165.791,8970089
MYS,Asia,Malaysia,2021-07-04,778652,6045,5497,63,23756.632,167.713,9184512
MYS,Asia,Malaysia,2021-07-05,785039,6387,5574,77,23951.499,170.062,9508701
MYS,Asia,Malaysia,2021-07-06,792693,7654,5677,103,24185.022,173.205,9861422
MYS,Asia,Malaysia,2021-07-07,799790,7097,5768,91,24401.551,175.981,10252922
MYS,Asia,Malaysia,2021-07-08,808658,8868,5903,135,24672.113,180.1,10640549
MYS,Asia,Malaysia,2021-07-09,817838,9180,5980,77,24952.195,182.449,10987959
MYS,Asia,Malaysia,2021-07-10,827191,9353,6067,87,25237.554,185.104,11321513
MYS,Asia,Malaysia,2021-07-11,836296,9105,6158,91,25515.347,187.88,11617395
MYS,Asia,Malaysia,2021-07-12,844870,8574,6260,102,25776.94,190.992,12046895
MYS,Asia,Malaysia,2021-07-13,855949,11079,6385,125,26114.959,194.806,12483165
MYS,Asia,Malaysia,2021-07-14,867567,11618,6503,118,26469.424,198.406,12935786
MYS,Asia,Malaysia,2021-07-15,880782,13215,6613,110,26872.613,201.762,13410442
MYS,Asia,Malaysia,2021-07-16,893323,12541,6728,115,27255.238,205.271,13824477
MYS,Asia,Malaysia,2021-07-17,905851,12528,6866,138,27637.467,209.481,14215526
MYS,Asia,Malaysia,2021-07-18,916561,10710,7019,153,27964.228,214.149,14568198
MYS,Asia,Malaysia,2021-07-19,927533,10972,7148,129,28298.983,218.085,15004864
MYS,Asia,Malaysia,2021-07-20,939899,12366,7241,93,28676.269,220.923,15311880
MYS,Asia,Malaysia,2021-07-21,951884,11985,7440,199,29041.931,226.994,15767017
MYS,Asia,Malaysia,2021-07-22,964918,13034,7574,134,29439.598,231.082,16282957
MYS,Asia,Malaysia,2021-07-23,980491,15573,7718,144,29914.729,235.476,16758026
MYS,Asia,Malaysia,2021-07-24,996393,15902,7902,184,30399.898,241.09,17185434
MYS,Asia,Malaysia,2021-07-25,1013438,17045,7994,92,30919.941,243.897,17596071
MYS,Asia,Malaysia,2021-07-26,1027954,14516,8201,207,31362.823,250.212,18129784
MYS,Asia,Malaysia,2021-07-27,1044071,16117,8408,207,31854.552,256.528,18698328
MYS,Asia,Malaysia,2021-07-28,1061476,17405,8551,143,32385.577,260.891,19267658
MYS,Asia,Malaysia,2021-07-29,1078646,17170,8725,174,32909.433,266.199,19841275
MYS,Asia,Malaysia,2021-07-30,1095486,16840,8725,0,33423.221,266.199,20371231
MYS,Asia,Malaysia,2021-07-31,1113272,17786,9024,299,33965.871,275.322,20904674
MYS,Asia,Malaysia,2021-08-01,1130422,17150,9024,0,34489.116,275.322,21393257
MYS,Asia,Malaysia,2021-08-02,1146186,15764,9403,379,34970.075,286.885,21872124
MYS,Asia,Malaysia,2021-08-03,1163291,17105,9598,195,35491.948,292.834,22364926
MYS,Asia,Malaysia,2021-08-04,1183110,19819,9855,257,36096.624,300.676,22868307
MYS,Asia,Malaysia,2021-08-05,1203706,20596,10019,164,36725.007,305.679,23394726
MYS,Asia,Malaysia,2021-08-06,1224595,20889,10179,160,37362.33,310.561,23851117
MYS,Asia,Malaysia,2021-08-07,1243852,19257,10389,210,37949.86,316.968,24286599
MYS,Asia,Malaysia,2021-08-08,1262540,18688,10749,360,38520.03,327.951,24686216
MYS,Asia,Malaysia,2021-08-09,1279776,17236,10961,212,39045.899,334.42,25158735
MYS,Asia,Malaysia,2021-08-10,1299767,19991,11162,201,39655.823,340.552,25525201
MYS,Asia,Malaysia,2021-08-11,1320547,20780,11373,211,40289.82,346.99,26030167
MYS,Asia,Malaysia,2021-08-12,1342215,21668,11691,318,40950.91,356.692,26565740
MYS,Asia,Malaysia,2021-08-13,1363683,21468,11968,277,41605.897,365.143,27041503
MYS,Asia,Malaysia,2021-08-14,1384353,20670,12228,260,42236.538,373.076,27489708
MYS,Asia,Malaysia,2021-08-15,1404899,20546,12510,282,42863.395,381.679,27911688
MYS,Asia,Malaysia,2021-08-16,1424639,19740,12784,274,43465.662,390.039,28419511
MYS,Asia,Malaysia,2021-08-17,1444270,19631,13077,293,44064.602,398.979,28946449
MYS,Asia,Malaysia,2021-08-18,1466512,22242,13302,225,44743.205,405.843,29480346
MYS,Asia,Malaysia,2021-08-19,1489460,22948,13480,178,45443.347,411.274,29999879
MYS,Asia,Malaysia,2021-08-20,1513024,23564,13713,233,46162.283,418.383,30484989
MYS,Asia,Malaysia,2021-08-21,1535286,22262,13936,223,46841.496,425.187,30954685
MYS,Asia,Malaysia,2021-08-22,1555093,19807,14168,232,47445.806,432.265,31395785
MYS,Asia,Malaysia,2021-08-23,1572765,17672,14342,174,47984.978,437.574,31792363
MYS,Asia,Malaysia,2021-08-24,1593602,20837,14553,211,48620.714,444.011,32212527
MYS,Asia,Malaysia,2021-08-25,1616244,22642,14818,265,49311.52,452.096,32635907
MYS,Asia,Malaysia,2021-08-26,1640843,24599,15211,393,50062.034,464.087,33044202
SGP,Asia,Singapore,2020-01-23,1,1,,,0.17,,
SGP,Asia,Singapore,2020-01-24,3,2,,,0.509,,
SGP,Asia,Singapore,2020-01-25,3,0,,,0.509,,
SGP,Asia,Singapore,2020-01-26,4,1,,,0.678,,
SGP,Asia,Singapore,2020-01-27,5,1,,,0.848,,
SGP,Asia,Singapore,2020-01-28,7,2,,,1.187,,
SGP,Asia,Singapore,2020-01-29,7,0,,,1.187,,
SGP,Asia,Singapore,2020-01-30,10,3,,,1.696,,
SGP,Asia,Singapore,2020-01-31,13,3,,,2.205,,
SGP,Asia,Singapore,2020-02-01,16,3,,,2.713,,
SGP,Asia,Singapore,2020-02-02,18,2,,,3.053,,
SGP,Asia,Singapore,2020-02-03,18,0,,,3.053,,
SGP,Asia,Singapore,2020-02-04,24,6,,,4.07,,
SGP,Asia,Singapore,2020-02-05,28,4,,,4.748,,
SGP,Asia,Singapore,2020-02-06,28,0,,,4.748,,
SGP,Asia,Singapore,2020-02-07,30,2,,,5.088,,
SGP,Asia,Singapore,2020-02-08,33,3,,,5.596,,
SGP,Asia,Singapore,2020-02-09,40,7,,,6.783,,
SGP,Asia,Singapore,2020-02-10,45,5,,,7.631,,
SGP,Asia,Singapore,2020-02-11,47,2,,,7.971,,
SGP,Asia,Singapore,2020-02-12,50,3,,,8.479,,
SGP,Asia,Singapore,2020-02-13,58,8,,,9.836,,
SGP,Asia,Singapore,2020-02-14,67,9,,,11.362,,
SGP,Asia,Singapore,2020-02-15,72,5,,,12.21,,
SGP,Asia,Singapore,2020-02-16,75,3,,,12.719,,
SGP,Asia,Singapore,2020-02-17,77,2,,,13.058,,
SGP,Asia,Singapore,2020-02-18,81,4,,,13.737,,
SGP,Asia,Singapore,2020-02-19,84,3,,,14.245,,
SGP,Asia,Singapore,2020-02-20,,0,,,14.245,,
SGP,Asia,Singapore,2020-02-21,85,1,,,14.415,,
SGP,Asia,Singapore,2020-02-22,,0,,,14.415,,
SGP,Asia,Singapore,2020-02-23,89,4,,,15.093,,
SGP,Asia,Singapore,2020-02-24,89,0,,,15.093,,
SGP,Asia,Singapore,2020-02-25,91,2,,,15.432,,
SGP,Asia,Singapore,2020-02-26,93,2,,,15.772,,
SGP,Asia,Singapore,2020-02-27,,0,,,15.772,,
SGP,Asia,Singapore,2020-02-28,,0,,,15.772,,
SGP,Asia,Singapore,2020-02-29,102,9,,,17.298,,
SGP,Asia,Singapore,2020-03-01,106,4,,,17.976,,
SGP,Asia,Singapore,2020-03-02,108,2,,,18.315,,
SGP,Asia,Singapore,2020-03-03,110,2,,,18.655,,
SGP,Asia,Singapore,2020-03-04,110,0,,,18.655,,
SGP,Asia,Singapore,2020-03-05,117,7,,,19.842,,
SGP,Asia,Singapore,2020-03-06,130,13,,,22.046,,
SGP,Asia,Singapore,2020-03-07,138,8,,,23.403,,
SGP,Asia,Singapore,2020-03-08,150,12,,,25.438,,
SGP,Asia,,2020-03-09,150,0,,,25.438,,
SGP,Asia,,2020-03-10,160,10,,,27.134,,
SGP,Asia,Singapore,2020-03-11,178,18,,,30.186,,
SGP,Asia,Singapore,2020-03-12,178,0,,,30.186,,
SGP,Asia,Singapore,2020-03-13,200,22,,,33.917,,
SGP,Asia,Singapore,2020-03-14,212,12,,,35.952,,
SGP,,Singapore,2020-03-15,226,14,,,38.327,,
SGP,,Singapore,2020-03-16,243,17,,,41.21,,
SGP,Asia,Singapore,2020-03-17,266,23,,,45.11,,
SGP,Asia,Singapore,2020-03-18,313,47,,,53.081,,
SGP,Asia,Singapore,2020-03-19,345,32,,,58.507,,
SGP,Asia,Singapore,2020-03-20,385,40,,,65.291,,
SGP,Asia,Singapore,2020-03-21,432,47,2,2,73.262,0.339,
SGP,Asia,Singapore,2020-03-22,455,23,2,0,77.162,0.339,
SGP,Asia,Singapore,2020-03-23,509,54,2,0,86.32,0.339,
SGP,Asia,Singapore,2020-03-24,558,49,2,0,94.629,0.339,
SGP,Asia,Singapore,2020-03-25,631,73,2,0,107.009,0.339,
SGP,Asia,Singapore,2020-03-26,683,52,2,0,115.828,0.339,
SGP,Asia,Singapore,2020-03-27,732,49,2,0,124.138,0.339,
SGP,Asia,Singapore,2020-03-28,802,70,2,0,136.009,0.339,
SGP,Asia,Singapore,2020-03-29,844,42,3,1,143.131,0.509,
SGP,Asia,,2020-03-30,879,35,3,0,149.067,0.509,
SGP,Asia,Singapore,2020-03-31,926,47,3,0,157.037,0.509,
SGP,Asia,Singapore,2020-04-01,1000,74,3,0,169.587,0.509,
SGP,Asia,Singapore,2020-04-02,1049,49,4,1,177.897,0.678,
SGP,Asia,Singapore,2020-04-03,1114,65,5,1,188.92,0.848,
SGP,Asia,Singapore,2020-04-04,1189,75,6,1,201.639,1.018,
SGP,Asia,Singapore,2020-04-05,,120,6,0,221.989,1.018,
SGP,Asia,Singapore,2020-04-06,,66,6,0,233.182,1.018,
SGP,Asia,Singapore,2020-04-07,1481,106,6,0,251.158,1.018,
SGP,Asia,Singapore,2020-04-08,1623,142,6,0,275.239,1.018,
SGP,Asia,Singapore,2020-04-09,1910,287,6,0,323.911,1.018,
SGP,Asia,Singapore,2020-04-10,2108,198,7,1,357.489,1.187,
SGP,Asia,Singapore,2020-04-11,2299,191,8,1,389.88,1.357,
SGP,Asia,Singapore,2020-04-12,2532,233,8,0,429.394,1.357,
SGP,Asia,Singapore,2020-04-13,2918,386,9,1,494.854,1.526,
SGP,Asia,Singapore,2020-04-14,3252,334,10,1,551.496,1.696,
SGP,Asia,Singapore,2020-04-15,3699,447,10,0,627.302,1.696,
SGP,Asia,Singapore,2020-04-16,4427,728,10,0,750.761,1.696,
SGP,Asia,Singapore,2020-04-17,5050,623,11,1,856.414,1.865,
SGP,Asia,Singapore,2020-04-18,5992,942,11,0,1016.164,1.865,
SGP,Asia,Singapore,2020-04-19,6588,596,11,0,1117.238,1.865,
SGP,Asia,Singapore,2020-04-20,8014,1426,11,0,1359.069,1.865,
SGP,Asia,Singapore,2020-04-21,,1111,11,0,1547.48,1.865,
SGP,Asia,Singapore,2020-04-22,,1016,12,1,1719.78,2.035,
SGP,Asia,Singapore,2020-04-23,,1037,12,0,1895.642,2.035,
SGP,Asia,Singapore,2020-04-24,12075,897,12,0,2047.761,2.035,
SGP,Asia,Singapore,2020-04-25,12693,618,12,0,2152.566,2.035,
SGP,Asia,Singapore,2020-04-26,13624,931,12,0,2310.451,2.035,
SGP,Asia,Singapore,2020-04-27,14423,799,14,2,2445.951,2.374,
SGP,Asia,Singapore,2020-04-28,14951,528,14,0,2535.493,2.374,
SGP,Asia,Singapore,2020-04-29,15641,690,14,0,2652.508,2.374,
SGP,Asia,Singapore,2020-04-30,16169,528,15,1,2742.05,2.544,
SGP,Asia,Singapore,2020-05-01,17101,932,16,1,2900.105,2.713,
SGP,Asia,Singapore,2020-05-02,17548,447,17,1,2975.91,2.883,
SGP,Asia,Singapore,2020-05-03,18205,657,18,1,3087.328,3.053,
SGP,Asia,Singapore,2020-05-04,18778,573,18,0,3184.502,3.053,
SGP,Asia,Singapore,2020-05-05,19410,632,18,0,3291.681,3.053,
SGP,Asia,Singapore,2020-05-06,20198,788,20,2,3425.315,3.392,
SGP,Asia,Singapore,2020-05-07,20939,741,20,0,3550.979,3.392,
SGP,Asia,Singapore,2020-05-08,21707,768,20,0,3681.222,3.392,
SGP,Asia,Singapore,2020-05-09,22460,753,20,0,3808.92,3.392,
SGP,Asia,Singapore,2020-05-10,23336,876,20,0,3957.478,3.392,
SGP,Asia,Singapore,2020-05-11,23822,486,21,1,4039.898,3.561,
SGP,Asia,Singapore,2020-05-12,24671,849,21,0,4183.877,3.561,
SGP,Asia,Singapore,2020-05-13,25346,675,21,0,4298.348,3.561,
SGP,Asia,Singapore,2020-05-14,26098,752,21,0,4425.877,3.561,
SGP,Asia,Singapore,2020-05-15,26891,793,21,0,4560.36,3.561,
SGP,Asia,Singapore,2020-05-16,27356,465,22,1,4639.218,3.731,
SGP,Asia,Singapore,2020-05-17,28038,682,22,0,4754.876,3.731,
SGP,Asia,Singapore,2020-05-18,28343,305,22,0,4806.6,3.731,
SGP,Asia,Singapore,2020-05-19,28794,451,22,0,4883.083,3.731,
SGP,Asia,Singapore,2020-05-20,29364,570,22,0,4979.748,3.731,
SGP,Asia,Singapore,2020-05-21,29812,448,23,1,5055.723,3.9,
SGP,Asia,Singapore,2020-05-22,30426,614,23,0,5159.849,3.9,
SGP,Asia,Singapore,2020-05-23,31068,642,23,0,5268.724,3.9,
SGP,Asia,Singapore,2020-05-24,31616,548,23,0,5361.658,3.9,
SGP,Asia,Singapore,2020-05-25,31960,344,23,0,5419.995,3.9,
SGP,Asia,Singapore,2020-05-26,32343,383,23,0,5484.947,3.9,
SGP,Asia,Singapore,2020-05-27,32876,533,23,0,5575.337,3.9,
SGP,Asia,Singapore,2020-05-28,33249,373,23,0,5638.593,3.9,
SGP,Asia,Singapore,2020-05-29,33860,611,23,0,5742.21,3.9,
SGP,Asia,Singapore,2020-05-30,34366,506,23,0,5828.021,3.9,
SGP,Asia,Singapore,2020-05-31,34884,518,23,0,5915.867,3.9,
SGP,Asia,Singapore,2020-06-01,35292,408,24,1,5985.059,4.07,
SGP,Asia,Singapore,2020-06-02,35836,544,24,0,6077.314,4.07,
SGP,Asia,Singapore,2020-06-03,36405,569,24,0,6173.809,4.07,
SGP,Asia,Singapore,2020-06-04,36922,517,24,0,6261.485,4.07,
SGP,Asia,Singapore,2020-06-05,37183,261,24,0,6305.747,4.07,
SGP,Asia,Singapore,2020-06-06,37527,344,25,1,6364.085,4.24,
SGP,Asia,Singapore,2020-06-07,37910,383,25,0,6429.037,4.24,
SGP,Asia,Singapore,2020-06-08,38296,386,25,0,6494.498,4.24,
SGP,Asia,Singapore,2020-06-09,38514,218,25,0,6531.468,4.24,
SGP,Asia,Singapore,2020-06-10,38965,451,25,0,6607.951,4.24,
SGP,Asia,Singapore,2020-06-11,39387,422,25,0,6679.517,4.24,
SGP,Asia,Singapore,2020-06-12,39850,463,25,0,6758.036,4.24,
SGP,Asia,Singapore,2020-06-13,40197,347,26,1,6816.882,4.409,
SGP,Asia,Singapore,2020-06-14,40604,407,26,0,6885.904,4.409,
SGP,Asia,Singapore,2020-06-15,40818,214,26,0,6922.196,4.409,
SGP,Asia,Singapore,2020-06-16,40969,151,26,0,6947.803,4.409,
SGP,Asia,Singapore,2020-06-17,41216,247,26,0,6989.691,4.409,
SGP,Asia,Singapore,2020-06-18,41473,257,26,0,7033.275,4.409,
SGP,Asia,Singapore,2020-06-19,41615,142,26,0,7057.356,4.409,
SGP,Asia,Singapore,2020-06-20,41833,218,26,0,7094.326,4.409,
SGP,Asia,Singapore,2020-06-21,42095,262,26,0,7138.758,4.409,
SGP,Asia,Singapore,2020-06-22,42313,218,26,0,7175.728,4.409,
SGP,Asia,Singapore,2020-06-23,42432,119,26,0,7195.909,4.409,
SGP,Asia,Singapore,2020-06-24,42623,191,26,0,7228.3,4.409,
SGP,Asia,Singapore,2020-06-25,42736,113,26,0,7247.463,4.409,
SGP,Asia,Singapore,2020-06-26,42955,219,26,0,7284.603,4.409,
SGP,Asia,Singapore,2020-06-27,43246,291,26,0,7333.952,4.409,
SGP,Asia,Singapore,2020-06-28,43459,213,26,0,7370.074,4.409,
SGP,Asia,Singapore,2020-06-29,43661,202,26,0,7404.331,4.409,
SGP,Asia,Singapore,2020-06-30,43907,246,26,0,7446.049,4.409,
SGP,Asia,Singapore,2020-07-01,44122,215,26,0,7482.511,4.409,
SGP,Asia,Singapore,2020-07-02,44310,188,26,0,7514.393,4.409,
SGP,Asia,Singapore,2020-07-03,44479,169,26,0,7543.053,4.409,
SGP,Asia,Singapore,2020-07-04,44664,185,26,0,7574.427,4.409,
SGP,Asia,Singapore,2020-07-05,44800,136,26,0,7597.49,4.409,
SGP,Asia,Singapore,2020-07-06,44983,183,26,0,7628.525,4.409,
SGP,Asia,Singapore,2020-07-07,45140,157,26,0,7655.15,4.409,
SGP,Asia,Singapore,2020-07-08,45298,158,26,0,7681.945,4.409,
SGP,Asia,Singapore,2020-07-09,45423,125,26,0,7703.143,4.409,
SGP,Asia,Singapore,2020-07-10,45614,191,26,0,7735.534,4.409,
SGP,Asia,Singapore,2020-07-11,45783,169,26,0,7764.194,4.409,
SGP,Asia,Singapore,2020-07-12,45961,178,26,0,7794.381,4.409,
SGP,Asia,Singapore,2020-07-13,46283,322,26,0,7848.988,4.409,
SGP,Asia,Singapore,2020-07-14,46630,347,27,1,7907.834,4.579,
SGP,Asia,Singapore,2020-07-15,46878,248,27,0,7949.892,4.579,
SGP,Asia,Singapore,2020-07-16,47126,248,27,0,7991.949,4.579,
SGP,Asia,Singapore,2020-07-17,47453,327,27,0,8047.404,4.579,
SGP,Asia,Singapore,2020-07-18,47655,202,27,0,8081.661,4.579,
SGP,Asia,Singapore,2020-07-19,47912,257,27,0,8125.245,4.579,
SGP,Asia,Singapore,2020-07-20,48035,123,27,0,8146.104,4.579,
SGP,Asia,Singapore,2020-07-21,48434,399,27,0,8213.769,4.579,
SGP,Asia,Singapore,2020-07-22,48744,310,27,0,8266.341,4.579,
SGP,Asia,Singapore,2020-07-23,49098,354,27,0,8326.375,4.579,
SGP,Asia,Singapore,2020-07-24,49375,277,27,0,8373.35,4.579,
SGP,Asia,Singapore,2020-07-25,49888,513,27,0,8460.348,4.579,
SGP,Asia,Singapore,2020-07-26,50369,481,27,0,8541.919,4.579,
SGP,Asia,Singapore,2020-07-27,50838,469,27,0,8621.456,4.579,
SGP,Asia,Singapore,2020-07-28,51197,359,27,0,8682.337,4.579,
SGP,Asia,Singapore,2020-07-29,51531,334,27,0,8738.979,4.579,
SGP,Asia,Singapore,2020-07-30,51809,278,27,0,8786.125,4.579,
SGP,Asia,Singapore,2020-07-31,52205,396,27,0,8853.281,4.579,
SGP,Asia,Singapore,2020-08-01,52512,307,27,0,8905.344,4.579,
SGP,Asia,Singapore,2020-08-02,52825,313,27,0,8958.425,4.579,
SGP,Asia,Singapore,2020-08-03,53051,226,27,0,8996.751,4.579,
SGP,Asia,Singapore,2020-08-04,53346,295,27,0,9046.78,4.579,
SGP,Asia,Singapore,2020-08-05,54254,908,27,0,9200.764,4.579,
SGP,Asia,Singapore,2020-08-06,54555,301,27,0,9251.81,4.579,
SGP,Asia,Singapore,2020-08-07,54797,242,27,0,9292.85,4.579,
SGP,Asia,Singapore,2020-08-08,54929,132,27,0,9315.235,4.579,
SGP,Asia,Singapore,2020-08-09,55104,175,27,0,9344.913,4.579,
SGP,Asia,Singapore,2020-08-10,55292,188,27,0,9376.796,4.579,
SGP,Asia,Singapore,2020-08-11,55353,61,27,0,9387.14,4.579,
SGP,Asia,Singapore,2020-08-12,55395,42,27,0,9394.263,4.579,
SGP,Asia,Singapore,2020-08-13,55497,102,27,0,9411.561,4.579,
SGP,Asia,Singapore,2020-08-14,55580,83,27,0,9425.637,4.579,
SGP,Asia,Singapore,2020-08-15,55661,81,27,0,9439.373,4.579,
SGP,Asia,Singapore,2020-08-16,55747,86,27,0,9453.958,4.579,
SGP,Asia,Singapore,2020-08-17,55838,91,27,0,9469.39,4.579,
SGP,Asia,Singapore,2020-08-18,55938,100,27,0,9486.349,4.579,
SGP,Asia,Singapore,2020-08-19,56031,93,27,0,9502.12,4.579,
SGP,Asia,Singapore,2020-08-20,56099,68,27,0,9513.652,4.579,
SGP,Asia,Singapore,2020-08-21,56216,117,27,0,9533.494,4.579,
SGP,Asia,Singapore,2020-08-22,56266,50,27,0,9541.973,4.579,
SGP,Asia,Singapore,2020-08-23,56353,87,27,0,9556.727,4.579,
SGP,Asia,Singapore,2020-08-24,56404,51,27,0,9565.376,4.579,
SGP,Asia,Singapore,2020-08-25,56435,31,27,0,9570.633,4.579,
SGP,Asia,Singapore,2020-08-26,56495,60,27,0,9580.808,4.579,
SGP,Asia,Singapore,2020-08-27,56572,77,27,0,9593.867,4.579,
SGP,Asia,Singapore,2020-08-28,56666,94,27,0,9609.808,4.579,
SGP,Asia,Singapore,2020-08-29,56717,51,27,0,9618.457,4.579,
SGP,Asia,Singapore,2020-08-30,56771,54,27,0,9627.614,4.579,
SGP,Asia,Singapore,2020-08-31,56812,41,27,0,9634.567,4.579,
SGP,Asia,Singapore,2020-09-01,56852,40,27,0,9641.351,4.579,
SGP,Asia,Singapore,2020-09-02,56860,8,27,0,9642.708,4.579,
SGP,Asia,Singapore,2020-09-03,56908,48,27,0,9650.848,4.579,
SGP,Asia,Singapore,2020-09-04,56948,40,27,0,9657.631,4.579,
SGP,Asia,Singapore,2020-09-05,56982,34,27,0,9663.397,4.579,
SGP,Asia,Singapore,2020-09-06,57022,40,27,0,9670.181,4.579,
SGP,Asia,Singapore,2020-09-07,57044,22,27,0,9673.912,4.579,
SGP,Asia,Singapore,2020-09-08,57091,47,27,0,9681.882,4.579,
SGP,Asia,Singapore,2020-09-09,57166,75,27,0,9694.601,4.579,
SGP,Asia,Singapore,2020-09-10,57229,63,27,0,9705.285,4.579,
SGP,Asia,Singapore,2020-09-11,57315,86,27,0,9719.87,4.579,
SGP,Asia,Singapore,2020-09-12,57357,42,27,0,9726.992,4.579,
SGP,Asia,Singapore,2020-09-13,57406,49,27,0,9735.302,4.579,
SGP,Asia,Singapore,2020-09-14,57454,48,27,0,9743.442,4.579,
SGP,Asia,Singapore,2020-09-15,57488,34,27,0,9749.208,4.579,
SGP,Asia,Singapore,2020-09-16,57514,26,27,0,9753.617,4.579,
SGP,Asia,Singapore,2020-09-17,57532,18,27,0,9756.67,4.579,
SGP,Asia,Singapore,2020-09-18,57543,11,27,0,9758.535,4.579,
SGP,Asia,Singapore,2020-09-19,57558,15,27,0,9761.079,4.579,
SGP,Asia,Singapore,2020-09-20,57576,18,27,0,9764.132,4.579,
SGP,Asia,Singapore,2020-09-21,57606,30,27,0,9769.219,4.579,
SGP,Asia,Singapore,2020-09-22,57627,21,27,0,9772.781,4.579,
SGP,Asia,Singapore,2020-09-23,57639,12,27,0,9774.816,4.579,
SGP,Asia,Singapore,2020-09-24,57654,15,27,0,9777.36,4.579,
SGP,Asia,Singapore,2020-09-25,57665,11,27,0,9779.225,4.579,
SGP,Asia,Singapore,2020-09-26,57685,20,27,0,9782.617,4.579,
SGP,Asia,Singapore,2020-09-27,57700,15,27,0,9785.161,4.579,
SGP,Asia,Singapore,2020-09-28,57715,15,27,0,9787.704,4.579,
SGP,Asia,Singapore,2020-09-29,57742,27,27,0,9792.283,4.579,
SGP,Asia,Singapore,2020-09-30,57765,23,27,0,9796.184,4.579,
SGP,Asia,Singapore,2020-10-01,57784,19,27,0,9799.406,4.579,
SGP,Asia,Singapore,2020-10-02,57794,10,27,0,9801.102,4.579,
SGP,Asia,Singapore,2020-10-03,57800,6,27,0,9802.119,4.579,
SGP,Asia,Singapore,2020-10-04,57812,12,27,0,9804.154,4.579,
SGP,Asia,Singapore,2020-10-05,57819,7,27,0,9805.341,4.579,
SGP,Asia,Singapore,2020-10-06,57830,11,27,0,9807.207,4.579,
SGP,Asia,Singapore,2020-10-07,57840,10,27,0,9808.903,4.579,
SGP,Asia,Singapore,2020-10-08,57849,9,27,0,9810.429,4.579,
SGP,Asia,Singapore,2020-10-09,57859,10,27,0,9812.125,4.579,
SGP,Asia,Singapore,2020-10-10,57866,7,27,0,9813.312,4.579,
SGP,Asia,Singapore,2020-10-11,57876,10,27,0,9815.008,4.579,
SGP,Asia,Singapore,2020-10-12,57880,4,28,1,9815.686,4.748,
SGP,Asia,Singapore,2020-10-13,57884,4,28,0,9816.365,4.748,
SGP,Asia,Singapore,2020-10-14,57889,5,28,0,9817.213,4.748,
SGP,Asia,Singapore,2020-10-15,57892,3,28,0,9817.721,4.748,
SGP,Asia,Singapore,2020-10-16,57901,9,28,0,9819.248,4.748,
SGP,Asia,Singapore,2020-10-17,57904,3,28,0,9819.756,4.748,
SGP,Asia,Singapore,2020-10-18,57911,7,28,0,9820.943,4.748,
SGP,Asia,Singapore,2020-10-19,57915,4,28,0,9821.622,4.748,
SGP,Asia,Singapore,2020-10-20,57921,6,28,0,9822.639,4.748,
SGP,Asia,Singapore,2020-10-21,57933,12,28,0,9824.674,4.748,
SGP,Asia,Singapore,2020-10-22,57941,8,28,0,9826.031,4.748,
SGP,Asia,Singapore,2020-10-23,57951,10,28,0,9827.727,4.748,
